Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.01    654.96     0.05 22952878     0.00     0.00  VM_pow
  0.01    655.01     0.05  2138128     0.00     0.00  Collision_Cache_ClipLineToGenericEntitySurfaces
  0.01    655.05     0.05    59164     0.00     0.00  DrawQ_SetClipArea
  0.01    655.10     0.05       63     0.00     0.00  R_GLSL_CompilePermutation
  0.01    655.14     0.04 30778187     0.00     0.00  R_FrameData_Alloc
  0.01    655.18     0.04 19043321     0.00     0.00  CL_SetEntityColormapColors
  0.01    655.22     0.04 15369578     0.00     0.00  Draw_GetPicTexture
  0.01    655.26     0.04 12155230     0.00     0.00  Cvar_VariableValueOr
  0.01    655.30     0.04 10660601     0.00     0.00  DrawQ_TextWidth_UntilWidth
  0.01    655.34     0.04  9564464     0.00     0.00  CL_GetModelByIndex
  0.01    655.38     0.04  7298967     0.00     0.00  Collision_CombineTraces
  0.01    655.42     0.04  3321148     0.00     0.00  u8_tolower
  0.01    655.46     0.04  2993094     0.00     0.00  R_SkinFrame_GenerateTexturesFromQPixels
  0.01    655.50     0.04  1988276     0.00     0.00  CL_KeyState
  0.01    655.54     0.04  1800233     0.00     0.00  S_LoadSound
  0.01    655.58     0.04  1761600     0.00     0.00  VM_CL_R_PolygonVertex
  0.01    655.62     0.04  1664692     0.00     0.00  R_Shadow_RenderMode_Reset
  0.01    655.66     0.04  1447119     0.00     0.00  PlaneClassify
  0.01    655.70     0.04  1129137     0.00     0.00  R_Viewport_InitOrtho
  0.01    655.74     0.04   977879     0.00     0.00  VM_CL_trailparticles
  0.01    655.78     0.04   896878     0.00     0.00  COM_ParseToken_QuakeC
  0.01    655.82     0.04   866450     0.00     0.00  Con_DisplayLineFunc
  0.01    655.86     0.04   804593     0.00     0.00  FS_OpenReadFile
  0.01    655.90     0.04   758997     0.00     0.00  FS_OpenVirtualFile
  0.01    655.94     0.04   618183     0.00     0.00  FS_Read
  0.01    655.98     0.04   612170     0.00     0.00  Mod_Alias_GetExtendedTagInfoForIndex
  0.01    656.02     0.04   579102     0.00     0.00  R_tcMod_ApplyToMatrix
  0.01    656.06     0.04   541012     0.00     0.00  Matrix4x4_CreateRotate
  0.01    656.10     0.04   444300     0.00     0.00  Mod_Skeletal_CompressBlend
  0.01    656.14     0.04   444081     0.00     0.00  VM_CL_R_PolygonEnd
  0.01    656.18     0.04   379498     0.00     0.00  VM_fopen
  0.01    656.22     0.04   200685     0.00     0.00  VID_EnableJoystick
  0.01    656.26     0.04   192606     0.00     0.00  R_Textures_Frame
  0.01    656.30     0.04   192602     0.00     0.00  Con_CheckResize
  0.01    656.34     0.04   191916     0.00     0.00  MP_Draw
  0.01    656.38     0.04   184053     0.00     0.00  R_Stereo_ColorMasking
  0.01    656.42     0.04   184052     0.00     0.00  V_CalcRefdef
  0.01    656.46     0.04   184047     0.00     0.00  R_Shadow_UpdateWorldLightSelection
  0.01    656.50     0.04   166890     0.00     0.00  R_Sky
  0.01    656.54     0.04    71992     0.00     0.00  R_RenderWaterPlanes
  0.01    656.58     0.04    52566     0.00     0.00  NetConn_SendUnreliableMessage
  0.01    656.62     0.04     7172     0.00     0.00  Cbuf_Execute
  0.01    656.66     0.04     7097     0.00     0.00  CL_ParticleBox
  0.01    656.70     0.04     4266     0.00     0.00  VM_CL_setmodelindex
  0.01    656.74     0.04      800     0.00     0.00  Mod_ValidateElements
  0.01    656.78     0.04       98     0.00     0.00  Mod_DARKPLACESMODEL_Load
  0.01    656.82     0.04       63     0.00     0.00  GL_Backend_FreeProgram
  0.01    656.86     0.04        5     0.01     0.01  R_Main_FreeViewCache
  0.01    656.90     0.04        3     0.01     0.01  Matrix4x4_FromArrayDoubleD3D
  0.01    656.94     0.04                             CL_PasteDemo
  0.01    656.98     0.04                             Matrix4x4_Blend
  0.01    657.02     0.04                             R_SetStencil
  0.01    657.06     0.04                             R_Shadow_RenderMode_DrawDeferredLight
  0.01    657.10     0.04                             SV_TimingReport
  0.01    657.14     0.04                             Sbar_MiniDeathmatchOverlay
  0.01    657.18     0.04                             VM_CL_skel_find_bone
  0.01    657.22     0.04                             VM_CL_skel_mul_bone
  0.01    657.26     0.04                             VM_centerprint
  0.01    657.30     0.04                             VM_strireplace
  0.01    657.33     0.04  4256494     0.00     0.00  R_Mesh_ResetTextureState
  0.01    657.37     0.04 20669769     0.00     0.00  VM_CheckEmptyString
  0.00    657.40     0.03  7668022     0.00     0.00  Mod_CollisionBIH_TraceBox
  0.00    657.43     0.03  6871996     0.00     0.00  Collision_ValidateBrush
  0.00    657.46     0.03  6353096     0.00     0.00  GL_ColorMask
  0.00    657.49     0.03  4241066     0.00     0.00  VM_sin
  0.00    657.52     0.03  3655884     0.00     0.00  u8_byteofs
  0.00    657.55     0.03  3162258     0.00     0.00  VM_normalize
  0.00    657.58     0.03  2912057     0.00     0.00  GL_DepthFunc
  0.00    657.61     0.03  2789230     0.00     0.00  VM_precache_pic
  0.00    657.64     0.03  2769523     0.00     0.00  R_Shadow_DrawEntityShadow
  0.00    657.67     0.03  2118182     0.00     0.00  S_ExtraUpdate
  0.00    657.70     0.03  1502590     0.00     0.00  R_RTLight_Uncompile
  0.00    657.73     0.03  1416534     0.00     0.00  Mod_Alias_GetTagIndexForName
  0.00    657.76     0.03  1385086     0.00     0.00  _Mem_FreeBlock
  0.00    657.79     0.03  1345403     0.00     0.00  R_BeginCoronaQuery
  0.00    657.82     0.03  1326666     0.00     0.00  R_DrawCustomSurface
  0.00    657.85     0.03  1176003     0.00     0.00  R_Shadow_SetupEntityLight
  0.00    657.88     0.03   541006     0.00     0.00  R_Viewport_InitPerspectiveInfinite
  0.00    657.91     0.03   540999     0.00     0.00  R_SetupView
  0.00    657.94     0.03   459040     0.00     0.00  VM_M_getserverliststring
  0.00    657.97     0.03   385219     0.00     0.00  Curl_GetDownloadInfo
  0.00    658.00     0.03   296062     0.00     0.00  Matrix4x4_Normalize
  0.00    658.03     0.03   292061     0.00     0.00  FS_OpenPackedFile
  0.00    658.06     0.03   208327     0.00     0.00  Sbar_ShowFPS_Update
  0.00    658.09     0.03   200693     0.00     0.00  CL_VM_PreventInformationLeaks
  0.00    658.12     0.03   200690     0.00     0.00  Sys_Sleep
  0.00    658.15     0.03   200688     0.00     0.00  Cbuf_Frame
  0.00    658.18     0.03   198827     0.00     0.00  CL_ReadDemoMessage
  0.00    658.21     0.03   198824     0.00     0.00  CL_Video_Frame
  0.00    658.24     0.03   192612     0.00     0.00  R_FrameData_NewFrame
  0.00    658.27     0.03   192610     0.00     0.00  R_TimeReport_EndFrame
  0.00    658.30     0.03   191774     0.00     0.00  R_Shadow_PrepareModelShadows
  0.00    658.33     0.03   184052     0.00     0.00  CL_UpdateEntityShading
  0.00    658.36     0.03   184034     0.00     0.00  CL_RelinkBeams
  0.00    658.39     0.03   145647     0.00     0.00  R_CompleteLightPoint
  0.00    658.42     0.03   143298     0.00     0.00  VM_CL_boxparticles
  0.00    658.45     0.03   139484     0.00     0.00  CLVM_free_edict
  0.00    658.48     0.03   118339     0.00     0.00  DrawQ_FlushUI
  0.00    658.51     0.03    37061     0.00     0.00  Con_LineHeight
  0.00    658.54     0.03    19672     0.00     0.00  Key_Event
  0.00    658.57     0.03     7724     0.00     0.00  R_Water_ProcessPlanes
  0.00    658.60     0.03      719     0.00     0.00  VM_strncasecmp
  0.00    658.63     0.03       88     0.00     0.00  VM_dprint
  0.00    658.66     0.03       66     0.00     0.00  Font_LoadSize
  0.00    658.69     0.03       12     0.00     0.00  Curl_Clear_forthismap
  0.00    658.72     0.03        1     0.03     0.03  ConBuffer_Shutdown
  0.00    658.75     0.03                             AddPortalToNodes
  0.00    658.78     0.03                             CL_CloseVideo
  0.00    658.81     0.03                             CL_Disconnect_f
  0.00    658.84     0.03                             Collision_PointInsideBrushFloat
  0.00    658.87     0.03                             Matrix4x4_ConcatScale3
  0.00    658.90     0.03                             Mod_CollisionBIH_TraceLineAgainstSurfaces
  0.00    658.93     0.03                             NetConn_Read
  0.00    658.96     0.03                             Sys_Error
  0.00    658.99     0.03                             VM_CL_tracetoss
  0.00    659.02     0.03                             VM_changelevel
  0.00    659.05     0.03                             VM_etos
  0.00    659.08     0.03                             VM_getostype
  0.00    659.11     0.03                             VM_isfunction
  0.00    659.14     0.03                             V_CalcRefdefUsing
  0.00    659.17     0.03                             shadebubble
  0.00    659.19     0.03  2786404     0.00     0.00  R_SetupShader_Generic
  0.00    659.22     0.03   937744     0.00     0.00  SetMinMaxSize
  0.00    659.24     0.03    77352     0.00     0.00  Collision_ClipPointToGenericEntity
  0.00    659.27     0.03        1     0.03     0.03  COM_Init_Commands
  0.00    659.29     0.02 16978178     0.00     0.00  CL_VM_GetViewEntity
  0.00    659.31     0.02 10739152     0.00     0.00  VM_fabs
  0.00    659.33     0.02 10389040     0.00     0.00  BuffLittleFloat
  0.00    659.35     0.02  6763288     0.00     0.00  BuffLittleLong
  0.00    659.37     0.02  6185337     0.00     0.00  VM_wasfreed
  0.00    659.39     0.02  6122094     0.00     0.00  GL_SetMirrorState
  0.00    659.41     0.02  4318100     0.00     0.00  Font_SetSize
  0.00    659.43     0.02  4284003     0.00     0.00  VM_CL_skel_get_boneparent
  0.00    659.45     0.02  4176138     0.00     0.00  Matrix4x4_FromVectors
  0.00    659.47     0.02  3150530     0.00     0.00  R_FrameData_Store
  0.00    659.49     0.02  2087384     0.00     0.00  Matrix4x4_FromArray12FloatD3D
  0.00    659.51     0.02  1493937     0.00     0.00  VM_ceil
  0.00    659.53     0.02  1410687     0.00     0.00  VM_CL_gettagindex
  0.00    659.55     0.02  1291400     0.00     0.00  _Mem_Free
  0.00    659.57     0.02   560700     0.00     0.00  R_Stereo_Active
  0.00    659.59     0.02   532868     0.00     0.00  COM_StringDecolorize
  0.00    659.61     0.02   467607     0.00     0.00  VM_strlen
  0.00    659.63     0.02   466800     0.00     0.00  PRVM_AllocationOrigin
  0.00    659.65     0.02   458546     0.00     0.00  Mod_AllocLightmap_Block
  0.00    659.67     0.02   451292     0.00     0.00  VM_cvar_string
  0.00    659.69     0.02   444077     0.00     0.00  VM_CL_R_PolygonBegin
  0.00    659.71     0.02   428012     0.00     0.00  COM_ToLowerString
  0.00    659.73     0.02   424310     0.00     0.00  R_Shadow_DrawWorldLight
  0.00    659.75     0.02   373070     0.00     0.00  mdfour64
  0.00    659.77     0.02   301108     0.00     0.00  R_Q1BSP_DrawLight_TransparentCallback
  0.00    659.79     0.02   226644     0.00     0.00  Collision_ClipToGenericEntity
  0.00    659.81     0.02   201108     0.00     0.00  NetConn_ClientFrame
  0.00    659.83     0.02   201108     0.00     0.00  NetConn_QueryQueueFrame
  0.00    659.85     0.02   200688     0.00     0.00  Log_DestBuffer_Flush
  0.00    659.87     0.02   200684     0.00     0.00  TaskQueue_DistributeTasks
  0.00    659.89     0.02   198831     0.00     0.00  VID_Shared_BuildJoyState_Begin
  0.00    659.91     0.02   198830     0.00     0.00  VID_Shared_BuildJoyState_Finish
  0.00    659.93     0.02   192613     0.00     0.00  R_TimeReport_BeginFrame
  0.00    659.95     0.02   192612     0.00     0.00  R_Shadow_EditLights_DrawSelectedLightProperties
  0.00    659.97     0.02   192611     0.00     0.00  VID_Finish
  0.00    659.99     0.02   192608     0.00     0.00  SCR_DrawConsole
  0.00    660.01     0.02   191774     0.00     0.00  R_Shadow_ClearShadowMapTexture
  0.00    660.03     0.02   191771     0.00     0.00  R_DrawExplosions
  0.00    660.05     0.02   184049     0.00     0.00  Sbar_Draw
  0.00    660.07     0.02   184044     0.00     0.00  VM_CL_setsensitivityscale
  0.00    660.09     0.02   183633     0.00     0.00  PRVM_ED_ClearEdict
  0.00    660.11     0.02   138997     0.00     0.00  CL_AllocLightFlash
  0.00    660.13     0.02    93133     0.00     0.00  hmac
  0.00    660.15     0.02    81500     0.00     0.00  Curl_Select
  0.00    660.17     0.02    62377     0.00     0.00  NetConn_Write
  0.00    660.19     0.02    59169     0.00     0.00  VM_drawresetcliparea
  0.00    660.21     0.02    33459     0.00     0.00  NetConn_ReceivedMessage
  0.00    660.23     0.02    31366     0.00     0.00  CL_ParseServerMessage
  0.00    660.25     0.02    27807     0.00     0.00  CL_ParseClientdata
  0.00    660.27     0.02    27805     0.00     0.00  CL_NetworkTimeReceived
  0.00    660.29     0.02    27800     0.00     0.00  CSQC_ReadEntities
  0.00    660.31     0.02    14133     0.00     0.00  R_DrawCustomSurface_Texture
  0.00    660.33     0.02    10966     0.00     0.00  Con_MaskPrint
  0.00    660.35     0.02     7724     0.00     0.00  R_Water_AddWaterPlane
  0.00    660.37     0.02     4202     0.00     0.00  Mem_ExpandableArray_FreeRecord
  0.00    660.39     0.02     2331     0.00     0.00  Collision_TraceLineTriangleMeshFloat
  0.00    660.41     0.02     1517     0.00     0.00  base64_encode
  0.00    660.43     0.02     1085     0.00     0.00  VM_uri_escape
  0.00    660.45     0.02      191     0.00     0.00  Mod_Alias_MorphMesh_CompileFrames
  0.00    660.47     0.02      137     0.00     0.00  VM_digest_hex
  0.00    660.49     0.02       12     0.00     0.00  MSG_WriteChar
  0.00    660.51     0.02        6     0.00     0.00  PRVM_Prog_Init
  0.00    660.53     0.02        5     0.00     0.01  CL_ClearState
  0.00    660.55     0.02        5     0.00     0.00  CL_MeshEntities_Restart
  0.00    660.57     0.02        5     0.00     0.00  CL_Particles_LoadEffectInfo_f
  0.00    660.59     0.02        4     0.01     0.01  Mod_AllocLightmap_Init
  0.00    660.61     0.02        2     0.01     0.01  NetConn_WriteString
  0.00    660.63     0.02        1     0.02     0.02  CL_Particles_Shutdown
  0.00    660.65     0.02        1     0.02     0.02  CeilPowerOf2
  0.00    660.67     0.02        1     0.02     0.02  Crypto_Init_Commands
  0.00    660.69     0.02        1     0.02     0.02  Curl_Init_Commands
  0.00    660.71     0.02        1     0.02     0.02  Mod_BrushInit
  0.00    660.73     0.02        1     0.02     0.02  R_Sky_Init
  0.00    660.75     0.02        1     0.02     0.02  S_SetChannelLayout
  0.00    660.77     0.02        1     0.02     0.02  r_sky_start
  0.00    660.79     0.02                             AngleVectorsDuke3DFLU
  0.00    660.81     0.02                             BoxPlaneCornerDistances_Separate
  0.00    660.83     0.02                             CL_ParseParticleEffect
  0.00    660.85     0.02                             CL_Reconnect_f
  0.00    660.87     0.02                             Collision_Cache_Init
  0.00    660.89     0.02                             Crypto_SignDataDetached
  0.00    660.91     0.02                             GL_Finish
  0.00    660.93     0.02                             LoadSky_f
  0.00    660.95     0.02                             Matrix4x4_QuakeToDuke3D
  0.00    660.97     0.02                             Mod_BSP_MakePortals
  0.00    660.99     0.02                             Mod_Q1BSP_SuperContentsFromNativeContents
  0.00    661.01     0.02                             R_BuildFogTexture
  0.00    661.03     0.02                             R_DebugLine
  0.00    661.05     0.02                             R_DrawNoModel_TransparentCallback
  0.00    661.07     0.02                             R_FrameData_Reset
  0.00    661.09     0.02                             R_Mesh_AddBrushMeshFromPlanes
  0.00    661.11     0.02                             R_Mod_CompileShadowMap
  0.00    661.13     0.02                             R_Shadow_BounceGrid_BlurPixelsInDirection
  0.00    661.15     0.02                             R_Shadow_DrawLightSprites
  0.00    661.17     0.02                             R_Shadow_DrawPrepass
  0.00    661.19     0.02                             R_Shadow_ShadowMapFromList
  0.00    661.21     0.02                             R_Shadow_UncompileWorldLights
  0.00    661.23     0.02                             SCR_CaptureVideo_Ogg_BeginVideo
  0.00    661.25     0.02                             Sbar_Score
  0.00    661.27     0.02                             VM_CL_getmousepos
  0.00    661.29     0.02                             VM_clientcount
  0.00    661.31     0.02                             VM_drawline
  0.00    661.33     0.02                             VM_eprint
  0.00    661.35     0.02                             VM_loadfont
  0.00    661.37     0.02                             setuptex
  0.00    661.38     0.02   357905     0.00     0.00  u8_strnlen
  0.00    661.40     0.02      919     0.00     0.00  R_Mesh_CreateMeshBuffer
  0.00    661.41     0.02                             R_Shadow_DrawCursor_TransparentCallback
  0.00    661.42     0.01 34658440     0.00     0.00  BuffLittleShort
  0.00    661.43     0.01 11235689     0.00     0.00  Matrix4x4_ToVectors
  0.00    661.44     0.01  6740555     0.00     0.00  R_FrameData_SetMark
  0.00    661.45     0.01  6532228     0.00     0.00  Draw_IsPicLoaded
  0.00    661.46     0.01  5682742     0.00     0.00  Matrix4x4_CreateTranslate
  0.00    661.47     0.01  4817856     0.00     0.00  _Thread_LockMutex
  0.00    661.48     0.01  3949453     0.00     0.00  Mod_Q1BSP_NativeContentsFromSuperContents
